KIC,Teff,log(g),Mass,Prot,e_Prot,n_Prot,Rper,LPH,w,Ref,_RA,_DE,kepid,kepmag,dutycycle,dataspan,rrmscdpp01p5,rrmscdpp02p0,rrmscdpp02p5,rrmscdpp03p0,rrmscdpp03p5,rrmscdpp04p5,rrmscdpp05p0,rrmscdpp06p0,rrmscdpp07p5,rrmscdpp09p0,rrmscdpp10p5,rrmscdpp12p0,rrmscdpp12p5,rrmscdpp15p0,cdppslplong,cdppslpshrt,r,logr
2446934,3774,4.78,0.455,26.101,0.179,   ,5338.19,0.675,0.4242,1,292.22729,37.72598,2446934,15.675,0.874,1458.931,482.11,426.79,399.024,368.688,349.969,317.58,304.804,284.468,263.34,246.936,234.669,225.346,222.993,211.7,-0.3151399999999999,-0.6513299999999999,5338.19,3.7273940273913664
2448311,4254,4.66,0.6444,24.021,0.101,   ,14975.31,1.202,0.6368,0,292.51682,37.76666,2448311,15.614,0.8737,1458.931,394.098,349.703,327.034,303.023,286.508,259.294,248.295,233.133,216.606,204.434,196.239,191.045,189.623,179.147,-0.26427,-0.65937,14975.31,4.175375821371593
2448958,4157,4.58,0.6054,23.051,0.162,SM1,5956.86,1.049,0.6324,0,292.66913,37.77297,2448958,15.773,0.8738,1458.931,505.334,446.055,416.711,383.286,363.119,326.702,312.502,290.309,267.53,249.439,236.876,227.302,224.686,209.606,-0.34488,-0.67923,5956.86,3.775017393293079
2555523,3869,4.75,0.4915,26.121,0.156,   ,4172.41,0.68,0.4303,1,286.22769,37.85223,2555523,15.465,0.8736,1458.931,404.859,357.938,333.553,308.413,292.901,264.908,254.188,237.498,219.131,206.368,196.396,188.059,185.893,176.962,-0.31156,-0.65785,4172.41,3.620386977604149
2557350,3627,4.86,0.4001,18.979,0.072,   ,8548.2,1.028,0.5792,1,286.81915,37.85901,2557350,15.87,0.8734,1458.931,533.159,475.43,447.184,416.016,395.716,362.25,348.272,327.248,305.575,290.046,281.6,275.522,273.821,261.703,-0.21354,-0.61155,8548.2,3.9318746746853246
2557669,3672,4.83,0.4167,1.864,0.003,   ,34378.5,1.211,0.6054,1,286.91983,37.87816,2557669,14.746,0.8518999999999999,1458.931,383.816,364.528,364.962,361.2,363.413,367.331,369.599,378.605,391.668,398.847,407.914,417.847,421.164,434.697,0.15281,0.01366,34378.5,4.53628692366184
2558314,4052,4.7,0.5634,27.59,0.145,   ,7366.96,1.048,0.595,0,287.11816,37.80051,2558314,13.674,0.8735,1458.931,128.047,113.326,106.138,98.633,93.856,86.158,83.042,78.86799999999998,74.924,72.733,71.411,70.582,70.315,70.13,-0.0986,-0.6104899999999999,7366.96,3.867288311795099
2568503,4099,4.36,0.5822,34.241,0.222,   ,4444.9,0.504,0.3682,0,290.01035,37.88015,2568503,15.47,0.8738,1458.931,364.566,320.676,298.801,276.052,261.705,237.484,226.983,211.956,195.914,183.125,173.977,166.594,164.739,154.867,-0.33632,-0.65525,4444.9,3.647861994791785
2570277,3836,4.65,0.4788,45.99,0.937,   ,2713.74,0.539,0.297,0,290.2601,37.80069,2570277,15.517,0.8736,1458.931,348.072,304.109,281.842,258.595,243.318,217.852,207.521,192.343,175.907,162.641,153.52,145.33,142.801,131.041,-0.4178899999999999,-0.71181,2713.74,3.433568236111368
2570846,3781,4.75,0.4577,10.913,0.034,   ,37038.12,1.518,0.7768,1,290.34338,37.84152,2570846,15.414,0.8728,1458.931,425.255,388.51,372.141,351.748,339.778,322.164,314.491,305.842,297.471,293.393,293.862,295.86,297.246,302.096,0.02362,-0.4545699999999999,37038.12,4.568648934426011
2572352,4342,4.69,0.6799,39.222,7.596,   ,4473.66,0.487,0.3073,0,290.68372,37.83686,2572352,15.011,0.8736,1458.931,275.835,243.618,227.28,210.641,199.989,181.481,174.413,163.148,151.757,143.441,137.088,132.591,131.489,125.826,-0.2703099999999999,-0.64537,4473.66,3.650662974455555
2574013,4220,4.6,0.6307,44.623,0.334,   ,5221.22,0.536,0.2965,0,291.06784,37.82532,2574013,15.787,0.8735,1458.931,478.77,422.706,395.491,366.043,347.757,314.938,301.474,280.264,257.998,241.093,228.305,218.508,215.938,202.3,-0.3480099999999999,-0.6458599999999999,5221.22,3.7177719929182556
2574427,3897,4.72,0.5024,13.635,0.183,   ,4970.16,0.987,0.5425,1,291.16,37.87263,2574427,14.942,0.8727,1458.931,300.35,269.883,255.766,240.743,231.858,216.048,209.862,201.428,192.54,186.894,183.525,181.674,180.872,178.562,-0.10741,-0.51441,4970.16,3.6963703698195745
2575433,3857,4.74,0.4869,15.568,0.046,   ,7664.14,0.905,0.5094,1,291.3783,37.8641,2575433,15.733,0.8744,1420.672,475.728,422.507,397.156,369.474,352.278,323.293,312.34,295.669,276.476,263.431,254.365,249.46,248.296,244.379,-0.18071,-0.6002699999999999,7664.14,3.8844634293523432
2576013,4206,4.58,0.6251,23.532,0.154,   ,14099.66,1.11,0.6323,0,291.50168,37.86349,2576013,15.457,0.8735,1458.931,364.95,319.861,296.977,274.764,261.592,237.823,228.491,214.56,200.917,190.705,184.365,180.039,179.128,174.961,-0.19988,-0.64209,14099.66,4.149208640179906
2576328,4311,4.6,0.6674,11.569,0.078,   ,10654.69,1.326,0.704,0,291.56461,37.88591,2576328,15.982,0.8738,1458.931,576.239,513.395,482.415,450.448,431.71,400.316,386.897,366.808,348.111,336.909,330.088,326.548,325.797,324.245,-0.1042899999999999,-0.5638699999999999,10654.69,4.027540818362945
2577210,4351,4.76,0.6836,31.136,0.124,   ,7808.21,0.856,0.5117,0,291.75122,37.8381,2577210,15.049,0.8737,1458.931,314.777,285.95,273.437,257.452,248.433,231.29,223.58,212.339,200.503,191.615,185.749,180.366,179.072,172.625,-0.2148299999999999,-0.50104,7808.21,3.892551485065239
2577743,3511,4.06,0.3582,32.181,0.114,   ,21087.56,1.399,0.6694,0,291.85959,37.89638,2577743,14.014,0.8666,1458.931,167.289,150.373,142.788,134.219,129.129,121.335,118.617,114.113,110.309,108.054,106.336,104.567,104.222,102.321,-0.1094,-0.5026199999999998,21087.56,4.324026331288081
2581298,3764,4.77,0.4512,17.539,0.038,   ,11052.34,1.371,0.7353,1,292.62332,37.87934,2581298,15.31,0.8735,1458.931,374.762,334.503,315.032,292.521,279.111,256.615,246.316,232.691,221.165,213.094,207.627,205.638,204.924,201.591,-0.1315099999999999,-0.6000999999999999,11052.34,4.043454236527917
2581444,4094,4.55,0.5802,11.976,0.045,   ,15412.99,1.538,0.7497,0,292.66147,37.80757,2581444,14.883,0.8738,1458.931,298.446,270.75,258.262,243.625,234.005,218.835,212.04,203.315,193.625,188.641,187.393,185.887,185.252,185.929,-0.05939,-0.50334,15412.99,4.187886896637911
2583553,4263,4.63,0.648,25.117,0.098,   ,27525.42,1.333,0.6472,0,293.12115,37.86363,2583553,15.589,0.8737,1458.931,466.736,410.953,382.78,354.475,335.829,302.367,289.85,272.233,251.163,233.59,221.24,210.966,208.188,196.093,-0.35675,-0.665,27525.42,4.439733954430012
2584692,4108,4.47,0.5858,42.211,0.12,   ,5730.57,0.623,0.3564,0,293.36984,37.87477,2584692,13.397,0.8734,1458.931,124.098,114.271,110.47,104.243,101.139,95.047,92.514,89.028,86.37399999999998,83.821,81.295,80.30299999999998,79.733,80.449,-0.11479,-0.4515799999999999,5730.57,3.758197821887619
2692704,3624,4.1,0.399,14.903,0.199,   ,28900.8,0.781,0.4468,0,285.77542,37.9228,2692704,13.324,0.8255,1458.931,284.559,269.283,267.995,261.976,259.279,251.662,248.065,244.768,242.902,240.376,240.035,240.303,240.649,240.034,-0.01338,-0.18163,28900.8,4.460909864582735
2692708,3531,4.05,0.3653,29.878,0.115,   ,16109.7,0.927,0.5854,0,285.77667,37.92393,2692708,13.719,0.8571999999999999,1458.931,248.186,236.56,236.233,231.875,228.979,220.775,215.999,210.653,204.54,200.292,195.582,194.5,194.588,195.09,-0.07441,-0.18451,16109.7,4.207087452923395
2692772,3790,4.79,0.4611,28.03,0.121,   ,9140.22,1.111,0.6204,1,285.79529,37.94237,2692772,15.862,0.8737,1458.931,495.171,437.585,406.473,373.354,352.759,317.749,303.578,284.949,264.31,249.239,238.279,230.29,227.84,213.077,-0.30202,-0.6955299999999999,9140.22,3.960956649085708
2693993,4301,4.66,0.6634,23.701,0.109,   ,22207.62,1.023,0.6179,0,286.1944,37.99665,2693993,15.158,0.8737,1458.931,295.62,261.254,245.542,228.381,218.333,202.355,195.805,186.6,176.561,171.484,167.444,163.947,163.364,161.141,-0.13699,-0.57523,22207.62,4.34650201751958
2694414,4244,4.46,0.6404,19.741,0.2,   ,6301.16,1.014,0.5982,0,286.30594,37.97749,2694414,15.122,0.8736,1458.931,312.232,282.676,270.156,254.505,245.003,226.847,218.973,207.036,194.332,183.86,177.056,172.185,171.04,165.618,-0.23019,-0.51473,6301.16,3.7994205074257734
2695622,3743,4.79,0.4433,16.171,0.355,   ,8105.28,1.024,0.5679,1,286.69693,37.99515,2695622,15.7,0.8737,1458.931,436.358,386.989,365.658,340.026,323.48,295.678,284.534,268.944,250.195,236.885,227.869,220.5,217.937,208.232,-0.2625799999999999,-0.60453,8105.28,3.9087680223127887
2708172,4126,4.58,0.593,38.828,0.323,   ,3934.68,0.617,0.3747,0,290.29175,37.98108,2708172,13.814,0.8724,1458.931,117.31,102.535,94.783,87.851,83.837,76.003,73.001,68.987,64.68,62.118,59.496,57.952,57.588,55.212,-0.22906,-0.6417,3934.68,3.5949094177915737
2708787,4084,4.55,0.5762,23.83,0.047,   ,5631.86,1.212,0.6474,0,290.44894,37.98871,2708787,15.096,0.8732999999999999,1458.931,232.533,199.524,183.918,171.694,165.39,150.259,144.722,137.552,130.688,125.322,122.195,119.748,119.092,115.722,-0.17201,-0.5932899999999999,5631.86,3.750651850327384
2713086,3921,4.72,0.5118,4.14,0.003,   ,105492.59,1.727,0.7861,1,291.44598,37.94953,2713086,15.02,0.8472,1458.931,460.38,439.909,441.69,438.287,441.578,443.684,446.62,458.781,476.227,490.601,509.335,528.396,535.801,570.432,0.25946,0.01939,105492.59,5.023221955035306
2713304,3981,4.7,0.5353,29.857,0.336,   ,23701.19,0.966,0.5626,1,291.49405,37.9828,2713304,15.921,0.8725,1238.002,733.0829999999999,704.867,710.988,705.216,710.831,709.718,711.61,734.5779999999999,767.248,798.82,823.9299999999998,814.071,813.301,807.2809999999998,0.07119,0.01521,23701.19,4.374770151810067
2714000,3777,4.77,0.4562,26.884,0.189,   ,6826.4,0.804,0.509,1,291.64404,37.95267,2714000,15.702,0.8737,1458.931,478.696,428.31,404.284,376.453,359.565,329.317,315.805,296.134,276.958,260.651,248.449,240.353,238.044,226.915,-0.28587,-0.5952899999999999,6826.4,3.8341917326245825
2714077,4327,4.73,0.6739,13.802,0.012,   ,15002.49,1.222,0.6667,0,291.65945,37.92535,2714077,15.502,0.8736,1458.931,408.532,365.266,344.848,322.463,308.646,285.601,275.617,262.93,250.817,242.893,239.607,238.414,238.311,240.731,-0.06176,-0.56166,15002.49,4.17616334595663
2716857,4248,4.37,0.642,8.698,0.058,   ,11920.33,1.294,0.6668,0,292.2688,37.90848,2716857,15.604,0.8701999999999999,1458.931,432.108,387.744,369.589,347.166,338.06,320.659,313.906,304.722,298.355,295.753,296.202,299.632,302.003,311.383,0.05866,-0.4496,11920.33,4.076288278491066
2718397,4004,4.47,0.5444,22.446,0.203,   ,6550.76,1.153,0.6577,0,292.60196,37.95795,2718397,13.348,0.8735,1458.931,110.621,99.416,92.944,85.94,81.552,74.409,71.133,67.143,63.16,60.071,58.294,57.801,57.764,57.991,-0.12598,-0.65132,6550.76,3.8162916884893385
2718781,4113,4.57,0.5878,23.378,0.078,   ,7644.83,0.952,0.5901,0,292.69064,37.96595,2718781,15.967,0.8738,1458.931,598.404,529.098,494.596,456.432,433.437,395.041,378.39,354.576,328.1,311.88,300.325,289.788,286.969,270.216,-0.27394,-0.64565,7644.83,3.883367832340516
2718935,3761,4.8,0.4501,33.05,0.431,   ,4321.93,0.571,0.3975,1,292.72812,37.99015,2718935,15.608,0.8738,1458.931,440.01,386.925,359.625,332.224,315.609,286.739,275.095,257.52,238.079,224.255,213.289,204.853,202.995,192.601,-0.3064799999999999,-0.6522299999999999,4321.93,3.635677728567601
2831983,4248,4.5,0.642,10.039,0.072,   ,15085.22,1.534,0.7615,0,285.80334,38.02815,2831983,13.162,0.8735,1458.931,106.847,98.271,95.228,91.06,89.101,86.631,85.62,85.613,86.432,88.15399999999998,90.574,93.47900000000001,94.59800000000001,100.458,0.2135,-0.3215,15085.22,4.17855164822591
2832175,4199,4.49,0.6223,18.987,0.359,   ,3748.03,0.58,0.3391,0,285.8692,38.04941,2832175,15.252,0.8736,1458.931,316.79,280.717,262.512,242.62,230.839,210.381,202.184,190.23,178.046,168.464,162.259,158.036,156.928,152.603,-0.2229299999999999,-0.63861,3748.03,3.5738030584116625
2832398,3800,4.79,0.465,14.707,0.033,   ,17057.3,1.342,0.712,1,285.94638,38.07317,2832398,15.203,0.8736,1458.931,354.214,316.485,300.004,280.848,268.863,248.96,241.083,230.626,221.085,216.04,214.195,213.675,214.622,217.386,-0.02687,-0.5504799999999999,17057.3,4.231910287798604
2832741,4380,4.55,0.6953,19.892,3.939,   ,4008.23,0.823,0.4852,0,286.05563,38.01711,2832741,15.418,0.8736,1458.931,361.913,318.189,296.376,274.26,260.593,236.802,226.63,212.017,197.443,185.923,177.47,170.644,169.141,161.148,-0.2934499999999999,-0.64431,4008.23,3.602952634232669
2834075,3914,4.73,0.509,37.55,2.993,   ,4943.01,0.818,0.4669,1,286.45605,38.04156,2834075,15.001,0.8736,1458.931,277.449,247.903,234.17,219.409,209.668,192.691,185.911,175.368,165.149,157.631,152.076,147.019,145.608,139.992,-0.23974,-0.57116,4943.01,3.6939914890649495
2834564,3524,4.88,0.3628,21.875,0.599,   ,15657.19,1.545,0.7263,1,286.62314,38.08034,2834564,14.509,0.8599999999999999,1458.931,258.361,243.059,238.93,230.92,225.108,211.32,206.046,200.352,199.791,201.306,199.956,201.979,203.951,208.971,0.05676,-0.35254,15657.19,4.19471382177062
2834612,3716,4.81,0.4331,13.436,0.083,   ,19022.58,1.377,0.714,1,286.64011,38.04509,2834612,15.575,0.8731999999999999,1458.931,440.54,398.058,378.205,356.366,343.975,321.364,313.06,300.736,288.676,280.67,276.712,275.796,275.663,276.223,-0.0636,-0.50007,19022.58,4.279269419214198
2834754,4211,4.41,0.6271,27.236,0.09,   ,10147.87,1.125,0.6048,0,286.68863,38.02107,2834754,15.289,0.8736,1458.931,321.713,285.152,266.059,246.135,233.86,212.283,203.937,192.452,180.017,171.666,165.462,162.508,162.223,162.909,-0.15423,-0.64953,10147.87,4.0063748950254245
2834778,3624,4.82,0.399,41.079,0.209,   ,6183.21,0.761,0.4473,1,286.69421,38.01527,2834778,15.837,0.8735,1458.931,479.683,421.455,391.455,361.617,342.955,311.322,298.864,278.6,255.994,239.091,228.847,221.491,219.523,209.922,-0.2821799999999999,-0.6579,6183.21,3.7912139966674734
2835051,4061,4.33,0.567,39.835,11.617,   ,2579.27,0.435,0.2777,0,286.78348,38.04212,2835051,14.686,0.8731999999999999,1458.931,210.382,185.752,173.436,160.809,152.704,139.148,133.551,125.1,116.554,110.113,105.829,101.98,101.245,96.946,-0.26543,-0.63583,2579.27,3.4114968068035023
2835274,4078,4.54,0.5738,13.36,0.049,   ,4532.4,1.031,0.5686,0,286.85522,38.0451,2835274,14.535,0.8734,1458.931,202.788,181.372,171.305,160.031,153.685,141.797,137.234,130.134,123.425,119.262,117.278,115.724,115.635,115.821,-0.09527,-0.56044,4532.4,3.65632823087515
2835393,3735,4.84,0.4403,14.995,0.059,   ,14010.13,1.245,0.6629,1,286.89526,38.0887,2835393,15.87,0.8736,1458.931,503.933,447.446,422.579,395.205,378.822,347.253,334.744,316.754,298.39,285.585,280.0,275.019,273.441,268.568,-0.14915,-0.5693599999999999,14010.13,4.1464421651230845
2836098,3971,4.7,0.5314,29.358,0.07,   ,8256.55,1.058,0.587,1,287.1246,38.02567,2836098,14.522,0.8732999999999999,1458.931,202.024,179.691,169.222,156.928,148.465,135.309,130.267,123.151,115.622,110.364,106.924,103.466,102.72,102.361,-0.1885,-0.6358099999999999,8256.55,3.9167986152435432
2837126,4043,4.36,0.5599,34.624,0.107,   ,2104.82,0.51,0.3675,0,287.44809,38.05792,2837126,13.752,0.8735,1458.931,200.386,182.114,173.987,163.32,156.689,144.958,140.244,133.077,124.492,118.741,114.192,110.844,109.765,105.75,-0.23665,-0.53656,2104.82,3.323214961763494
2845689,4106,4.58,0.585,13.555,0.019,   ,18184.84,1.34,0.7247,0,289.8822,38.02956,2845689,15.922,0.8735,1458.931,526.812,467.876,438.646,407.105,387.992,357.039,344.473,324.375,306.495,293.643,286.481,281.773,281.115,278.243,-0.14068,-0.60643,18184.84,4.259709484251176
2847357,3666,4.83,0.4145,32.441,0.088,   ,5909.03,1.091,0.5987,1,290.29739,38.03374,2847357,15.799,0.8736,1458.931,460.359,407.236,379.536,350.881,333.081,304.934,292.96,274.173,255.312,239.792,228.771,218.791,215.961,202.561,-0.3306799999999999,-0.63977,5909.03,3.7715161948876683
2852669,4201,4.39,0.6231,12.27,0.054,   ,12728.99,1.193,0.6414,0,291.48618,38.04159,2852669,15.559,0.8702999999999999,1238.002,410.224,369.878,353.287,334.485,324.387,305.151,298.043,287.433,274.284,266.384,260.617,256.389,255.789,254.762,-0.11244,-0.45332,12728.99,4.104793945301069
2859045,4220,4.53,0.6307,24.459,0.09,   ,14205.22,1.273,0.6446,0,292.83099,38.09439,2859045,14.183,0.8736,1458.931,176.275,157.153,147.863,137.762,131.789,122.224,118.056,112.629,107.678,105.727,104.715,105.604,106.363,106.29,-0.01273,-0.57174,14205.22,4.152447964144569
2860547,4120,4.55,0.5906,25.968,0.129,   ,3503.92,0.852,0.5503,0,293.15686,38.01382,2860547,14.948,0.8736,1458.931,283.999,252.337,235.919,218.971,208.633,192.075,185.193,174.47,161.846,152.344,145.514,141.268,140.448,133.993,-0.26856,-0.6106099999999999,3503.92,3.5445541819837216
2861126,3598,4.86,0.3895,16.134,0.003,   ,10163.19,0.676,0.3929,1,293.2811,38.08224,2861126,15.555,0.8745,1420.672,589.476,532.648,509.524,480.801,460.427,429.742,415.6,396.878,373.997,357.136,349.311,343.986,342.184,336.925,-0.14785,-0.5069599999999999,10163.19,4.007030044754145
2861880,4106,4.53,0.585,25.844,0.149,   ,10421.25,0.897,0.5781,0,293.43973,38.05896,2861880,15.037,0.8736,1458.931,323.384,288.24,270.943,252.636,241.472,221.203,213.843,203.059,190.802,182.483,177.892,175.854,174.66,171.369,-0.15089,-0.5940699999999999,10421.25,4.017919814505091
2865225,4110,4.59,0.5866,27.452,0.359,   ,7228.97,0.888,0.5623,0,294.12897,38.01141,2865225,15.358,0.698,1458.931,405.177,355.566,331.692,306.607,290.788,265.45,255.473,240.626,224.304,213.288,204.578,197.294,194.921,185.342,-0.27476,-0.64034,7228.97,3.8590764224421568
2969839,3685,4.8,0.4215,36.292,0.424,   ,11004.48,0.848,0.5044,1,285.79449,38.19308,2969839,15.968,0.8738,1458.931,569.398,502.076,468.576,432.316,409.682,370.486,354.063,331.873,309.191,292.442,279.549,270.06,267.962,252.977,-0.28493,-0.66412,11004.48,4.04156952544764
2971272,3695,4.81,0.4253,17.206,0.086,   ,8468.57,0.983,0.5519,1,286.26373,38.17584,2971272,15.936,0.8737,1458.931,538.952,477.477,447.609,415.643,395.457,360.671,346.754,327.136,304.69,287.825,276.66,268.369,266.707,260.423,-0.23047,-0.62255,8468.57,3.9278100816954566
2971717,4258,4.62,0.646,11.846,0.165,   ,5273.16,1.152,0.6186,0,286.4086,38.16606,2971717,14.264,0.8736,1458.931,169.482,151.248,142.925,134.001,128.422,119.759,116.304,112.144,107.971,105.615,104.38,104.912,104.962,107.748,-0.00901,-0.53615,5273.16,3.722070949041097
2973297,4286,4.45,0.6573,25.092,0.131,   ,6992.7,0.853,0.5437,0,286.95459,38.17059,2973297,14.975,0.8735,1458.931,266.319,238.389,224.939,210.375,201.44,185.089,179.106,169.96,159.777,151.552,146.247,142.943,142.697,141.47,-0.1812199999999999,-0.57386,6992.7,3.844644896588682
2973361,3632,4.83,0.4019,45.917,0.546,   ,3956.14,0.723,0.4053,1,286.97375,38.11761,2973361,15.589,0.8736,1458.931,381.696,335.05,311.773,287.961,273.294,248.549,238.424,222.818,204.24,191.042,180.655,172.738,171.061,161.73,-0.33822,-0.65043,3956.14,3.5972716520231285
2973500,3547,4.89,0.371,19.597,0.091,   ,6863.06,0.813,0.4747,1,287.02158,38.13704,2973500,15.44,0.8737,1458.931,367.107,327.123,306.975,284.632,269.938,245.963,236.857,223.27,208.881,197.931,191.864,185.991,184.56,179.166,-0.2215,-0.63726,6863.06,3.8365177957076626
2973800,4249,4.48,0.6424,30.939,0.199,   ,3875.32,0.532,0.3597,0,287.11694,38.11995,2973800,14.937,0.8737,1458.931,252.794,224.115,210.111,195.329,185.636,168.638,162.076,152.631,142.573,135.323,129.297,124.908,123.683,118.209,-0.27167,-0.62927,3875.32,3.588307569680067
2982913,4041,4.51,0.5591,18.59,0.04,   ,6760.24,1.023,0.5908,0,289.81079,38.1708,2982913,14.546,0.8735,1458.931,205.624,184.414,174.935,163.505,156.075,143.689,138.312,130.902,122.819,117.916,114.729,113.173,112.962,110.857,-0.14593,-0.5724,6760.24,3.8299621144069396
2984144,4242,4.49,0.6396,34.277,0.571,   ,2644.39,0.47,0.3375,0,290.11053,38.14308,2984144,13.777,0.8732999999999999,1458.931,122.373,108.4,101.423,94.143,89.345,81.44,78.34399999999998,73.287,68.656,65.127,62.739,61.262,60.944,59.573,-0.20646,-0.6331,2644.39,3.422325506168162
2985366,4208,4.37,0.6259,0.244,0.006,   ,84608.58,1.68,0.7922,0,290.42795,38.17751,2985366,13.478,0.8579,1458.911,1324.438,1227.574,1148.1,1064.281,1003.492,894.048,844.6269999999998,775.994,724.1079999999998,691.734,674.359,657.113,652.649,629.774,-0.19699,-0.72037,84608.58,4.927414406274395
2987754,4279,4.57,0.6545,21.995,0.055,   ,14463.25,1.214,0.6529,0,291.00989,38.16086,2987754,15.635,0.8734,1458.931,407.394,363.033,340.798,315.138,298.649,270.586,260.805,245.848,228.964,216.834,209.129,202.312,200.692,192.7,-0.24726,-0.65414,14463.25,4.160265893129456
2988084,4348,4.61,0.6823,32.258,0.134,   ,9143.05,0.859,0.5032,0,291.08942,38.11056,2988084,14.565,0.8734,1458.931,257.855,238.154,230.568,219.722,213.186,199.413,193.519,185.857,178.524,171.81,167.459,164.929,164.53,163.03,-0.13346,-0.43252,9143.05,3.9610910947722404
2988458,3664,4.81,0.4137,17.658,0.523,   ,8608.88,1.203,0.6553,1,291.1713,38.19162,2988458,14.926,0.8736,1458.931,267.81,241.261,229.231,215.374,206.367,191.007,184.685,174.317,164.197,157.174,152.078,148.668,147.531,143.193,-0.1970399999999999,-0.54076,8608.88,3.934946654187814
