KOI,KIC,Teff,log(g),Prot,e_Prot,Rvar,LPH,w,D,N,C,G,T,F,R,M1,M2,Simbad,_RA,_DE,kepid,kepmag,r,logr
3,10748390,4766,4.59, 29.31, 0.49,12246, 0.607229, 0.431926,0,1,0,0,0,0,0,0,0,Simbad,297.70935,48.08085,10748390,9.174,12246.0,4.087994255099714
42,8866102,6170,4.1, 20.85, 0.09, 1113, 1.022954, 0.524315,0,0,0,0,0,0,0,0,0,Simbad,283.1507,45.13983,8866102,9.364,1113.0,3.0464951643347082
49,9527334,6000,4.5,  8.59, 0.03,15673, 1.232175, 0.684449,0,0,0,0,0,0,0,0,0,Simbad,292.24902,46.16482,9527334,13.704,15673.0,4.195152133593287
82,10187017,4908,4.7, 26.40, 0.48, 4053, 0.715318, 0.493294,0,0,0,0,0,0,0,0,0,Simbad,281.48273,47.20803,10187017,11.492,4053.0,3.607776603741693
85,5866724,6006,4.074,  7.88, 0.21,  269, 0.677549, 0.457439,0,0,0,0,0,0,0,0,0,Simbad,288.68869,41.15118,5866724,11.018,269.0,2.429752280002408
92,7941200,5850,4.28, 16.18, 1.56,  990, 0.315801, 0.252263,0,0,0,0,0,0,0,0,0,Simbad,283.37482,43.78822,7941200,11.667,990.0,2.99563519459755
98,10264660,6395,4.11,  2.61, 0.51,  434, 0.349807, 0.265961,0,0,0,0,0,0,0,0,0,Simbad,287.70883,47.33305,10264660,12.128,434.0,2.637489729512511
100,4055765,6440,3.688,  1.12, 0.01,  876, 0.454565, 0.330680,0,0,0,0,0,0,0,0,0,Simbad,291.17792,39.19949,4055765,12.598,876.0,2.9425041061680806
103,2444412,5531,4.4, 23.28, 0.40, 2619, 0.484030, 0.349231,0,0,0,0,0,0,0,0,0,Simbad,291.68335,37.75159,2444412,12.593,2619.0,3.418135498425232
107,11250587,5816,4.459, 17.58, 0.80,  670, 0.485209, 0.359023,0,0,0,0,0,0,0,0,0,Simbad,294.83517,48.98236,11250587,12.702,670.0,2.8260748027008264
139,8559644,5921,4.558, 16.91, 0.27, 1170, 0.445690, 0.319397,0,0,0,0,0,0,0,0,0,Simbad,291.65317,44.68827,8559644,13.492,1170.0,3.0681858617461617
156,10925104,4450,4.54, 34.92, 1.47, 4291, 0.537733, 0.368060,0,0,0,0,0,0,0,0,0,Simbad,294.12143,48.34952,10925104,13.738,4291.0,3.632558514532672
180,9573539,5680,4.66, 15.59, 0.05,10983, 0.963601, 0.587466,0,0,0,0,0,0,0,0,0,Simbad,284.39429,46.24908,9573539,13.024,10983.0,4.040720983601194
183,9651668,5722,4.708, 22.02, 0.15, 2781, 0.357029, 0.253851,0,0,0,0,0,0,0,0,0,Simbad,292.85574,46.39118,9651668,14.29,2781.0,3.4442009888641594
190,5771719,5425,4.225, 16.68, 0.08,10615, 0.986561, 0.617602,0,0,0,0,0,0,0,0,0,Simbad,284.64886,41.01502,5771719,14.137,10615.0,4.025919998502018
196,9410930,5585,4.512, 20.90, 0.31, 1799, 0.353817, 0.267661,0,0,0,0,0,0,0,0,0,Simbad,294.51324,45.98164,9410930,14.465,1799.0,3.2550311633455515
203,10619192,5634,4.486, 12.05, 0.04,26005, 1.244916, 0.683632,0,0,0,0,0,0,0,0,0,Simbad,298.39526,47.81501,10619192,14.141,26005.0,4.415056858110851
208,3762468,6094,4.585,  3.06, 0.00,12742, 1.375967, 0.733551,0,0,0,0,0,0,0,0,0,Simbad,295.30753,38.88164,3762468,14.996,12742.0,4.1052376007460225
212,6300348,5843,4.538, 16.30, 0.51, 3781, 0.516639, 0.385644,0,0,0,0,0,0,0,0,0,Simbad,296.1398,41.60318,6300348,14.858,3781.0,3.5776066773625357
216,6152974,5086,4.309, 27.66, 0.02, 5298, 0.743729, 0.466846,0,0,0,0,0,0,0,0,0,Simbad,299.21317,41.42483,6152974,14.711,5298.0,3.7241119539612124
217,9595827,5504,4.724, 19.71, 0.06,10257, 0.901040, 0.551097,0,0,0,0,0,0,0,0,0,Simbad,294.86551,46.28585,9595827,15.127,10257.0,4.011020355516257
219,6305192,5347,4.727,  9.01, 0.24, 2215, 0.710437, 0.413772,0,0,0,0,0,0,0,0,0,Simbad,297.21408,41.66404,6305192,14.153,2215.0,3.3453737305590883
227,6185476,4633,5.26, 16.80, 0.03, 5720, 1.149097, 0.649574,0,0,0,0,0,0,0,0,0,Simbad,284.35202,41.5192,6185476,14.267,5720.0,3.7573960287930244
242,3642741,5437,4.507, 12.71, 0.17, 7174, 0.946105, 0.565855,0,0,0,0,0,0,0,0,0,Simbad,290.63651,38.70767,3642741,14.747,7174.0,3.855761372339948
247,11852982,3723,4.823, 16.23, 0.02, 9512, 1.120694, 0.612208,1,0,0,0,0,0,0,0,0,Simbad,284.9986,50.14679,11852982,14.216,9512.0,3.9782718416106353
248,5364071,3937,4.727, 18.34, 0.05, 6708, 0.920557, 0.530634,1,0,0,0,0,0,0,0,0,Simbad,292.29459,40.59179,5364071,15.264,6708.0,3.8265930539340482
249,9390653,3508,4.893, 46.05, 0.73, 4705, 1.122124, 0.559999,1,0,0,0,0,0,0,0,0,Simbad,284.92184,45.9724,9390653,14.486,4705.0,3.6725596277632757
250,9757613,3850,4.801, 17.88, 0.05, 6549, 1.065372, 0.598870,1,0,0,0,0,0,0,0,0,Simbad,284.94098,46.56654,9757613,15.473,6549.0,3.816174990428802
251,10489206,3743,4.77, 14.51, 0.01,16438, 1.609074, 0.741767,1,0,0,0,0,0,0,0,0,Simbad,298.25812,47.60494,10489206,14.752,16438.0,4.215848976111454
252,11187837,3768,4.787, 40.07, 0.22, 8682, 1.098618, 0.555265,1,0,0,0,0,0,0,0,0,Simbad,290.40149,48.82259,11187837,15.613,8682.0,3.938619781502681
257,5514383,6023,4.098,  7.86, 0.04, 1440, 0.459318, 0.324549,0,0,0,0,0,0,0,0,0,Simbad,284.63519,40.71983,5514383,10.868,1440.0,3.1583624920952498
261,5383248,5692,4.4, 14.86, 0.23, 3241, 0.892391, 0.575630,0,0,0,0,0,0,0,0,0,Simbad,297.06961,40.52513,5383248,10.297,3241.0,3.51067903103221
271,9451706,6089,4.473, 10.10, 0.22,  574, 0.382249, 0.311443,0,0,0,0,0,0,0,0,0,Simbad,285.19,46.02796,9451706,11.485,574.0,2.7589118923979736
274,8077137,6090,4.1, 13.07, 0.24,  304, 0.357935, 0.263273,0,0,0,0,0,0,0,0,0,Simbad,282.49222,43.98021,8077137,11.39,304.0,2.482873583608754
279,12314973,6152,4.268, 20.82, 0.16,  769, 0.575209, 0.324934,0,0,0,0,0,0,0,0,0,Simbad,295.48651,51.0135,12314973,11.684,769.0,2.885926339801431
283,5695396,5687,4.4, 17.43, 0.18, 2064, 0.761009, 0.504984,0,0,0,0,0,0,0,0,0,Simbad,288.53082,40.9423,5695396,11.525,2064.0,3.314709692955174
288,9592705,6000,4.0, 13.34, 0.24,  423, 0.588590, 0.417041,0,0,0,0,0,0,0,0,0,Simbad,293.71646,46.22665,9592705,11.02,423.0,2.6263403673750423
294,11259686,5861,4.455, 12.09, 0.18,  923, 0.384994, 0.271420,0,0,0,0,0,0,0,0,0,Simbad,298.26895,48.91674,11259686,12.674,923.0,2.965201701025912
299,2692377,5538,4.3, 23.00, 0.33, 3921, 0.719242, 0.454713,0,0,0,0,0,0,0,0,0,Simbad,285.66165,37.9645,2692377,12.899,3921.0,3.5933968423002067
304,6029239,5885,3.984, 16.57, 0.29, 1905, 0.472466, 0.348674,0,0,0,0,0,0,0,0,0,Simbad,287.08997,41.37388,6029239,12.549,1905.0,3.279894980011638
305,6063220,4782,4.6, 29.78, 1.88, 4255, 0.633274, 0.439071,0,0,0,0,0,0,0,0,0,Simbad,297.354,41.30005,6063220,12.97,4255.0,3.628899564420607
306,6071903,5120,4.162, 17.77, 0.07,13284, 1.257358, 0.662174,0,0,0,0,0,0,0,0,0,Simbad,299.31955,41.38464,6071903,12.63,13284.0,4.1233288669263475
314,7603200,3750,4.5, 19.34, 0.00, 4763, 1.059542, 0.600493,0,0,0,0,0,0,0,0,0,Simbad,290.3815,43.29299,7603200,12.925,4763.0,3.6778805815115905
318,8156120,6366,4.249,  4.99, 0.04, 2881, 0.703495, 0.498648,0,0,0,0,0,0,0,0,0,Simbad,288.15399,44.06882,8156120,12.211,2881.0,3.459543258280413
323,9139084,5403,4.26,  7.64, 0.00,15218, 1.378036, 0.731430,0,0,0,0,0,0,0,0,0,Simbad,284.06113,45.50685,9139084,12.465,15218.0,4.182357579764533
333,10337258,6310,4.45,  6.87, 0.15, 1806, 0.476261, 0.368653,0,0,0,0,0,0,0,0,0,Simbad,290.95792,47.40628,10337258,13.39,1806.0,3.256717745977487
341,10878263,5425,4.326, 18.31, 0.24,14245, 1.179884, 0.633813,0,0,0,0,0,0,0,0,0,Simbad,297.96155,48.24436,10878263,13.338,14245.0,4.153662453575496
345,11074541,4794,4.104, 34.44, 0.89, 6473, 0.594966, 0.370892,0,0,0,0,0,0,0,0,0,Simbad,286.52481,48.6836,11074541,13.34,6473.0,3.8111056070179306
346,11100383,4962,4.387, 15.08, 0.03,14127, 1.330597, 0.707788,0,0,0,0,0,0,0,0,0,Simbad,298.66092,48.60637,11100383,13.524,14127.0,4.150049945162385
348,11194032,4667,4.204, 36.89, 5.63, 4480, 0.573028, 0.347314,0,0,0,0,0,0,0,0,0,Simbad,293.68573,48.82514,11194032,13.933,4480.0,3.651278013998144
354,11568987,5941,3.895, 13.13, 2.32, 1748, 0.349472, 0.273309,0,0,0,0,0,0,0,0,0,Simbad,296.41855,49.5401,11568987,13.235,1748.0,3.2425414282983844
364,7296438,5551,4.448, 25.64, 0.77,  439, 0.747151, 0.443508,0,0,0,0,0,0,0,0,0,Simbad,295.87231,42.88115,7296438,10.087,439.0,2.6424645202421213
372,6471021,5638,4.5, 11.80, 0.04,10365, 1.159815, 0.674156,0,0,0,0,0,0,0,0,0,Simbad,299.12244,41.86676,6471021,12.391,10365.0,4.01556930642988
377,3323887,5722,4.778, 16.71, 0.09, 4761, 0.684144, 0.479656,0,0,0,0,0,0,0,0,0,Simbad,285.57397,38.4009,3323887,13.803,4761.0,3.6776981814745104
387,3733628,4750,4.5, 20.30, 0.04,17699, 1.527656, 0.685037,0,0,0,0,0,0,0,0,0,Simbad,287.21872,38.86252,3733628,13.577,17699.0,4.247948729257255
398,9946525,5101,4.545, 29.04, 0.09, 8199, 0.901501, 0.501629,0,0,0,0,0,0,0,0,0,Simbad,289.78622,46.85879,9946525,15.342,8199.0,3.913760886412323
408,5351250,5631,4.494, 17.48, 0.09,10735, 1.300281, 0.649762,0,0,0,0,0,0,0,0,0,Simbad,288.2341,40.5209,5351250,14.985,10735.0,4.0308020487722676
413,5791986,5236,4.557, 23.00, 0.10, 6424, 0.936620, 0.555208,0,0,0,0,0,0,0,0,0,Simbad,292.16278,41.02324,5791986,14.769,6424.0,3.8078055322706246
417,6879865,5635,4.594, 11.99, 0.01, 4643, 1.145432, 0.670014,0,0,0,0,0,0,0,0,0,Simbad,296.24954,42.33548,6879865,14.847,4643.0,3.666798683666174
419,8219673,5723,4.695, 18.86, 2.14, 2358, 0.407671, 0.322824,0,0,0,0,0,0,0,0,0,Simbad,285.89124,44.18173,8219673,14.519,2358.0,3.3725438007590705
423,9478990,5992,4.448,  4.46, 0.02, 3306, 0.944865, 0.561538,0,0,0,0,0,0,0,0,0,Simbad,296.96027,46.0343,9478990,14.327,3306.0,3.519302849235429
427,10189546,5293,4.496, 25.84, 0.53, 4583, 0.412508, 0.306399,0,0,0,0,0,0,0,0,0,Simbad,283.0228,47.26113,10189546,14.621,4583.0,3.6611498572447867
429,10616679,5093,4.485, 22.82, 0.16, 6121, 0.649571, 0.424838,0,0,0,0,0,0,0,0,0,Simbad,297.70023,47.86375,10616679,14.486,6121.0,3.7868223794991875
430,10717241,4124,4.584, 15.96, 0.08, 7032, 1.159144, 0.649049,0,0,0,0,0,0,0,0,0,Simbad,285.48505,48.05432,10717241,14.897,7032.0,3.8470788620657155
432,10858832,5830,4.457, 18.59, 0.07, 2979, 0.757853, 0.471855,0,0,0,0,0,0,0,0,0,Simbad,290.74768,48.24201,10858832,14.279,2979.0,3.4740705032150436
438,12302530,4351,4.595, 26.53, 0.27, 9686, 1.128364, 0.603417,0,0,0,0,0,0,0,0,0,Simbad,288.49582,51.08194,12302530,14.258,9686.0,3.9861444647105206
446,4633570,4492,4.6, 31.33, 0.83, 2397, 0.508826, 0.350046,0,0,0,0,0,0,0,0,0,Simbad,284.03223,39.78133,4633570,14.427,2397.0,3.379668034033654
448,5640085,4264,4.546, 10.50, 0.02,14929, 1.489744, 0.761342,0,0,0,0,0,0,0,0,0,Simbad,297.07016,40.86879,5640085,14.902,14929.0,4.174030718038026
457,7440748,4931,4.65, 27.86, 0.34, 7995, 0.936994, 0.534722,0,0,0,0,0,0,0,0,0,Simbad,290.51648,43.08382,7440748,14.196,7995.0,3.9028184680822533
463,8845205,3504,4.917, 49.43, 0.93,10845, 0.960646, 0.496924,1,0,0,0,0,0,0,0,0,Simbad,300.20609,45.01814,8845205,14.708,10845.0,4.035229556350212
464,8890783,5362,4.464, 26.22, 0.24, 4366, 0.701462, 0.441077,0,0,0,0,0,0,0,0,0,Simbad,293.7471,45.10722,8890783,14.361,4366.0,3.6400837313731205
466,9008220,5907,4.896, 14.64, 0.06,10202, 1.237763, 0.640959,0,0,0,0,0,0,0,0,0,Simbad,286.15198,45.33256,9008220,14.663,10202.0,4.008685319195168
470,9844088,5542,4.653, 19.13, 0.06, 5603, 0.803624, 0.523054,0,0,0,0,0,0,0,0,0,Simbad,296.83838,46.6264,9844088,14.749,5603.0,3.7484206224675685
474,10460984,6143,4.468, 15.33, 0.06, 1510, 0.505063, 0.319473,0,0,0,0,0,0,0,0,0,Simbad,287.78085,47.62991,10460984,14.282,1510.0,3.1789769472931693
477,10934674,5039,4.513, 25.08, 0.07, 8596, 0.954152, 0.554446,0,0,0,0,0,0,0,0,0,Simbad,297.67261,48.30231,10934674,14.687,8596.0,3.9342964068194055
478,10990886,3727,4.375, 34.22, 0.26, 9298, 0.990295, 0.556844,0,0,0,0,0,0,0,0,0,Simbad,298.10571,48.40115,10990886,14.273,9298.0,3.9683895418470683
480,11134879,5324,4.511, 20.68, 0.12,10080, 1.003065, 0.586859,0,0,0,0,0,0,0,0,0,Simbad,290.43759,48.79188,11134879,14.332,10080.0,4.003460532109506
492,3559935,5373,4.263, 29.81, 0.17, 4535, 0.466720, 0.298282,0,0,0,0,0,0,0,0,0,Simbad,295.18292,38.65423,3559935,14.424,4535.0,3.656577291396114
496,4454752,5237,4.319, 14.90, 0.00,26810, 1.359440, 0.690792,0,0,0,0,0,0,0,0,0,Simbad,288.75494,39.56365,4454752,14.411,26810.0,4.42829681398288
500,4852528,4250,4.519, 25.56, 0.14,10033, 0.894793, 0.576744,0,0,0,0,0,0,0,0,0,Simbad,296.11258,39.97878,4852528,14.804,10033.0,4.001430812246398
503,5340644,4110,4.55, 30.58, 0.06, 5128, 0.603178, 0.414723,0,0,0,0,0,0,0,0,0,Simbad,283.49982,40.5528,5340644,15.0,5128.0,3.709948016510761
505,5689351,4985,4.242, 25.36, 0.77, 6822, 0.721937, 0.494740,0,0,0,0,0,0,0,0,0,Simbad,285.99988,40.91932,5689351,14.194,6822.0,3.8339117150713786
507,5812960,5117,4.408, 12.44, 0.03,15100, 1.166685, 0.641404,0,0,0,0,0,0,0,0,0,Simbad,297.50369,41.05702,5812960,14.915,15100.0,4.17897694729317
509,6381846,5437,4.565, 21.46, 0.14, 8436, 0.836817, 0.524176,0,0,0,0,0,0,0,0,0,Simbad,296.77191,41.75554,6381846,14.883,8436.0,3.926136571067449
510,6422155,5355,4.388, 23.31, 0.12, 4028, 0.658003, 0.457678,0,0,0,0,0,0,0,0,0,Simbad,283.36841,41.82186,6422155,14.532,4028.0,3.6050894618815805
511,6451936,5802,4.404, 15.02, 0.60, 3101, 0.422220, 0.313086,0,0,0,0,0,0,0,0,0,Simbad,294.6467,41.88411,6451936,14.209,3101.0,3.4915017662373264
517,8015907,5510,4.314, 18.83, 0.60, 9469, 1.010180, 0.586755,0,0,0,0,0,0,0,0,0,Simbad,286.5285,43.8734,8015907,14.034,9469.0,3.976304116552003
520,8037145,5048,4.465, 33.89, 0.92, 6109, 0.541120, 0.328006,0,0,0,0,0,0,0,0,0,Simbad,294.66797,43.85326,8037145,14.55,6109.0,3.7859701251320095
525,9119458,5524,4.281, 21.25, 0.37, 3859, 0.676458, 0.458336,0,0,0,0,0,0,0,0,0,Simbad,300.90778,45.45787,9119458,14.539,3859.0,3.5864747785713966
530,10266615,5517,4.842, 24.06, 0.17, 4337, 0.766597, 0.466329,0,0,0,0,0,0,0,0,0,Simbad,288.67068,47.39914,10266615,14.909,4337.0,3.637189422148762
531,10395543,3892,4.781, 46.71, 0.32, 4372, 0.742956, 0.393293,1,0,0,0,0,0,0,0,0,Simbad,287.69119,47.5469,10395543,14.418,4372.0,3.6406801532776654
538,11090765,5923,4.427, 17.22, 0.37, 1347, 0.462326, 0.324989,0,0,0,0,0,0,0,0,0,Simbad,294.95145,48.65119,11090765,14.56,1347.0,3.1293675957229854
550,4165473,5635,4.675, 22.58, 1.67, 4871, 0.755051, 0.460693,0,0,0,0,0,0,0,0,0,Simbad,293.47012,39.25281,4165473,14.07,4871.0,3.68761812957177
554,5443837,5835,4.641,  4.18, 0.04,11466, 1.172379, 0.639959,0,0,0,0,0,0,0,0,0,Simbad,290.35114,40.687,5443837,14.545,11466.0,4.059411937438656
558,5978361,5281,4.58, 35.58, 2.24, 3089, 0.465593, 0.259397,0,0,0,0,0,0,0,0,0,Simbad,296.66275,41.26124,5978361,14.874,3089.0,3.4898179083014504
560,6501635,5142,4.834, 15.78, 0.03,27725, 1.220556, 0.683854,0,0,0,0,0,0,0,0,0,Simbad,283.83307,41.97865,6501635,14.721,27725.0,4.442871554821198
569,8008206,5039,4.546, 31.52, 1.08, 2591, 0.402124, 0.287835,0,0,0,0,0,0,0,0,0,Simbad,282.46811,43.88991,8008206,14.458,2591.0,3.413467412985825
571,8120608,3815,4.761, 34.29, 0.03, 7759, 1.266008, 0.613620,1,0,0,0,0,0,0,0,0,Simbad,298.65271,43.95502,8120608,14.625,7759.0,3.8898057518680855
579,8616637,5074,4.6, 29.90, 0.27, 6128, 0.698461, 0.429193,0,0,0,0,0,0,0,0,0,Simbad,288.58405,44.7338,8616637,14.137,6128.0,3.7873187566245474
581,8822216,5514,4.856, 18.23, 0.42, 7022, 0.836353, 0.548240,0,0,0,0,0,0,0,0,0,Simbad,293.17133,45.0656,8822216,14.807,7022.0,3.8464608251293324
582,9020160,5103,4.65, 21.17, 0.04,12153, 1.133510, 0.618062,0,0,0,0,0,0,0,0,0,Simbad,291.18338,45.32317,9020160,14.808,12153.0,4.08468349790325
588,9631762,4431,4.459, 20.86, 0.06,10872, 1.205784, 0.658229,0,0,0,0,0,0,0,0,0,Simbad,282.45059,46.3214,9631762,14.337,10872.0,4.036309443724438
590,9782691,6106,4.546, 13.33, 0.38, 2009, 0.406442, 0.286665,0,0,0,0,0,0,0,0,0,Simbad,296.4986,46.57724,9782691,14.615,2009.0,3.3029799367482493
593,9958962,5737,4.617, 15.04, 0.09,10327, 1.271396, 0.655588,0,0,0,0,0,0,0,0,0,Simbad,294.98914,46.83833,9958962,14.957,10327.0,4.013974177020916
596,10388286,3624,4.825, 37.69, 0.20,12276, 1.196486, 0.600467,1,0,0,0,0,0,0,0,0,Simbad,283.74069,47.51629,10388286,14.818,12276.0,4.089056879759785
598,10656823,5171,4.811, 25.81, 0.15, 7463, 0.859335, 0.512081,0,0,0,0,0,0,0,0,0,Simbad,288.12097,47.96667,10656823,14.813,7463.0,3.8729134416203954
599,10676824,5820,4.54, 20.06, 2.32, 1881, 0.375890, 0.266029,0,0,0,0,0,0,0,0,0,Simbad,296.12073,47.92148,10676824,14.854,1881.0,3.274388795550379
601,10973664,5862,4.576, 10.86, 0.02,16669, 1.077459, 0.649562,0,0,0,0,0,0,0,0,0,Simbad,290.84906,48.41601,10973664,14.697,16669.0,4.221909546588134
605,4832837,4270,4.757, 28.25, 0.47, 8960, 0.744496, 0.497834,0,0,0,0,0,0,0,0,0,Simbad,290.92731,39.91415,4832837,14.915,8960.0,3.9523080096621253
607,5441980,5497,4.608, 13.13, 0.14,13985, 0.999786, 0.606605,0,0,0,0,0,0,0,0,0,Simbad,289.80908,40.61584,5441980,14.377,13985.0,4.1456624707075465
610,5686174,4072,4.529, 37.27, 0.54, 6278, 0.790046, 0.455697,0,0,0,0,0,0,0,0,0,Simbad,284.47849,40.9331,5686174,14.672,6278.0,3.797821311364024
618,10353968,5471,4.516, 26.09, 0.59, 7783, 0.745349, 0.447292,0,0,0,0,0,0,0,0,0,Simbad,296.98672,47.47739,10353968,14.959,7783.0,3.891147030448771
620,11773022,5803,4.544,  8.17, 0.00,11877, 1.275478, 0.720465,0,0,0,0,0,0,0,0,0,Simbad,296.47977,49.93768,11773022,14.669,11877.0,4.074706756471867
624,3541946,5537,4.728, 15.38, 0.07,10168, 0.906050, 0.584684,0,0,0,0,0,0,0,0,0,Simbad,290.67313,38.69101,3541946,13.597,10168.0,4.007235537545951
632,4827723,5273,4.642, 22.35, 0.33, 9955, 1.016078, 0.576776,0,0,0,0,0,0,0,0,0,Simbad,289.41782,39.94501,4827723,13.359,9955.0,3.998041264363428
635,5020319,6065,4.423,  8.92, 0.38, 3928, 0.712156, 0.503617,0,0,0,0,0,0,0,0,0,Simbad,294.37354,40.19463,5020319,13.034,3928.0,3.594171479114912
638,5113822,5722,4.308, 17.99, 0.36, 3236, 0.372578, 0.285652,0,0,0,0,0,0,0,0,0,Simbad,295.55942,40.23627,5113822,13.595,3236.0,3.5100085129402347
639,5120087,6166,4.443,  7.79, 0.04, 1112, 0.317574, 0.255044,0,0,0,0,0,0,0,0,0,Simbad,296.88577,40.22823,5120087,13.5,1112.0,3.0461047872460387
652,5796675,4628,4.791, 17.20, 0.10,10184, 0.870054, 0.500236,0,0,0,0,0,0,0,0,0,Simbad,293.59189,41.09516,5796675,13.653,10184.0,4.007918390645599
654,5941160,5799,4.236, 18.92, 2.04, 2135, 0.373905, 0.283182,0,0,0,0,0,0,0,0,0,Simbad,284.40991,41.23746,5941160,13.984,2135.0,3.329397879361043
658,6062088,5676,4.526, 15.26, 0.96, 2629, 0.668308, 0.462850,0,0,0,0,0,0,0,0,0,Simbad,297.09,41.38803,6062088,13.989,2629.0,3.419790586106363
661,6347299,5825,4.403, 16.90, 0.53, 1915, 0.379014, 0.305182,0,0,0,0,0,0,0,0,0,Simbad,285.3472,41.76192,6347299,13.909,1915.0,3.2821687783046416
665,6685609,5864,4.378, 15.48, 0.96, 1153, 0.393931, 0.310820,0,0,0,0,0,0,0,0,0,Simbad,290.03052,42.16605,6685609,13.182,1153.0,3.061829307294699
673,7124613,6338,4.343,  4.79, 0.20, 1585, 0.495708, 0.383055,0,0,0,0,0,0,0,0,0,Simbad,293.83456,42.62496,7124613,13.343,1585.0,3.2000292665537704
676,7447200,4218,4.554, 12.29, 0.02,16820, 1.193746, 0.641618,0,0,0,0,0,0,0,0,0,Simbad,292.50339,43.08315,7447200,13.822,16820.0,4.225825991461893
678,7509886,5073,4.174, 13.74, 0.00,27719, 1.412489, 0.709603,0,0,0,0,0,0,0,0,0,Simbad,285.43915,43.16848,7509886,13.283,27719.0,4.442777558468063
683,7630229,5624,4.665, 16.47, 0.33, 1995, 0.518734, 0.363708,0,0,0,0,0,0,0,0,0,Simbad,297.82431,43.25838,7630229,13.714,1995.0,3.299942900022767
694,8802165,5596,4.866, 22.80, 2.25, 2195, 0.436553, 0.317583,0,0,0,0,0,0,0,0,0,Simbad,283.89966,45.01689,8802165,13.939,2195.0,3.34143452457814
698,8891278,6250,4.0, 22.80, 3.83, 1808, 0.583377, 0.315240,0,0,0,0,0,0,0,0,0,Simbad,293.91364,45.18979,8891278,13.816,1808.0,3.2571984261393445
704,9266431,5276,4.468, 20.85, 0.15, 6537, 1.100768, 0.606826,0,0,0,0,0,0,0,0,0,Simbad,284.38617,45.71971,9266431,13.704,6537.0,3.815378484965918
714,9702072,5444,4.664, 26.79, 0.32, 3463, 0.598225, 0.381797,0,0,0,0,0,0,0,0,0,Simbad,288.00812,46.47356,9702072,13.393,3463.0,3.539452491549461
718,9884104,5801,4.668, 17.36, 0.20, 1424, 0.469993, 0.357306,0,0,0,0,0,0,0,0,0,Simbad,288.73898,46.76256,9884104,13.764,1424.0,3.1535099893008374
719,9950612,4750,4.5, 30.76, 0.09, 3991, 0.684853, 0.446372,0,0,0,0,0,0,0,0,0,Simbad,291.50616,46.89574,9950612,13.177,3991.0,3.6010817277840235
720,9963524,5123,4.543,  9.43, 0.00,17232, 1.550362, 0.737377,0,0,0,0,0,0,0,0,0,Simbad,296.65475,46.83527,9963524,13.749,17232.0,4.2363356859539065
723,10002866,5244,4.655, 11.07, 0.02,13499, 1.408664, 0.730950,0,0,0,0,0,0,0,0,0,Simbad,287.9061,46.93777,10002866,15.063,13499.0,4.130301597341845
728,10221013,5976,4.544, 19.51, 0.13, 5001, 0.718227, 0.426053,0,0,0,0,0,0,0,0,0,Simbad,296.6423,47.23033,10221013,15.356,5001.0,3.699056854547668
733,10271806,5038,4.846, 21.88, 0.22, 9450, 0.898356, 0.581065,0,0,0,0,0,0,0,0,0,Simbad,290.9343,47.3576,10271806,15.644,9450.0,3.975431808509263
735,10287242,5080,4.47, 27.61, 0.16,65103, 1.193501, 0.587990,0,0,0,0,0,0,0,0,0,Simbad,296.69336,47.39215,10287242,15.637,65103.0,4.813601001677658
739,10386984,4001,4.694, 39.53, 0.73, 4064, 0.519223, 0.324503,1,0,0,0,0,0,0,0,0,Simbad,282.9838,47.57859,10386984,15.488,4064.0,3.6089536992758626
750,10662202,4619,4.624, 12.58, 0.01, 9336, 1.418444, 0.749066,0,0,0,0,0,0,0,0,0,Simbad,290.46512,47.92918,10662202,15.377,9336.0,3.9701608430373136
751,10682541,5174,4.547, 23.02, 0.17,12572, 0.738823, 0.503571,0,0,0,0,0,0,0,0,0,Simbad,297.80826,47.94667,10682541,15.861,12572.0,4.099404372345543
752,10797460,5584,4.406, 24.88, 2.81, 3543, 0.413913, 0.284306,0,0,0,0,0,0,0,0,0,Simbad,291.93423,48.14165,10797460,15.347,3543.0,3.549371152333177
753,10811496,5648,4.843,  6.86, 0.00,16048, 1.467028, 0.759265,0,0,0,0,0,0,0,0,0,Simbad,297.00482,48.13413,10811496,15.436,16048.0,4.205420915676343
755,10854555,5781,4.438, 20.47, 0.18, 5944, 0.728436, 0.449797,0,0,0,0,0,0,0,0,0,Simbad,288.75488,48.2262,10854555,15.509,5944.0,3.774078800752519
757,10910878,4956,4.686, 16.21, 0.29, 3367, 0.522882, 0.299397,0,0,0,0,0,0,0,0,0,Simbad,286.99948,48.37579,10910878,15.841,3367.0,3.5272431163880884
758,10987985,4869,4.284, 21.67, 0.29,15117, 1.150687, 0.635801,0,0,0,0,0,0,0,0,0,Simbad,297.02563,48.47859,10987985,15.39,15117.0,4.179465613075431
765,11391957,5345,4.7, 18.99, 0.15, 9325, 1.175347, 0.632547,0,0,0,0,0,0,0,0,0,Simbad,285.49924,49.27735,11391957,15.317,9325.0,3.9696488404807253
767,11414511,5431,4.438, 24.11, 0.16, 5057, 0.719357, 0.458988,0,0,0,0,0,0,0,0,0,Simbad,297.01547,49.22529,11414511,15.052,5057.0,3.7038929536325447
775,11754553,4075,4.535, 11.97, 0.00,13863, 1.263080, 0.670536,0,0,0,0,0,0,0,0,0,Simbad,286.73804,49.97575,11754553,15.095,13863.0,4.141857223238367
